,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle,organism_name_taxdb,genus,family,superfamily,order,class,phylum,query_info
56,WP_002750903,WP_010874241,1903187,WP_002750903.1_GCF_002095975.1_ASM209597v1,51.515,4.900000000000001e-103,306.0,0,0,WP_002750903.1_GCF_002095975.1_ASM209597v1,Microcystis aeruginosa PCC 7806SL,Microcystis aeruginosa PCC 7806SL,MULTISPECIES: circadian clock protein KaiA [Microcystis],Microcystis aeruginosa PCC 7806SL,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Microcystis]
57,WP_015221080,WP_010874243,755178,WP_015221080.1_GCF_000317675.1_ASM31767v1,89.587,0.0,956.0,0,0,WP_015221080.1_GCF_000317675.1_ASM31767v1,Cyanobacterium aponinum PCC 10605,Cyanobacterium aponinum PCC 10605,circadian clock protein KaiC [Cyanobacterium aponinum],Cyanobacterium aponinum PCC 10605,Cyanobacterium,Geminocystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Cyanobacterium aponinum]
58,WP_015221081,WP_010874242,755178,WP_015221081.1_GCF_000317675.1_ASM31767v1,93.069,1.2e-62,189.0,0,0,WP_015221081.1_GCF_000317675.1_ASM31767v1,Cyanobacterium aponinum PCC 10605,Cyanobacterium aponinum PCC 10605,circadian clock protein KaiB [Cyanobacterium aponinum],Cyanobacterium aponinum PCC 10605,Cyanobacterium,Geminocystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Cyanobacterium aponinum]
59,WP_041922980,WP_010874241,755178,WP_041922980.1_GCF_000317675.1_ASM31767v1,50.318,1.55e-107,318.0,0,0,WP_041922980.1_GCF_000317675.1_ASM31767v1,Cyanobacterium aponinum PCC 10605,Cyanobacterium aponinum PCC 10605,circadian clock protein KaiA [Cyanobacterium aponinum],Cyanobacterium aponinum PCC 10605,Cyanobacterium,Geminocystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Cyanobacterium aponinum]
60,WP_002733602,WP_010874243,2686288,WP_002733602.1_GCF_009792235.1_ASM979223v1,89.804,0.0,955.0,0,0,WP_002733602.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,circadian clock protein KaiC [Microcystis aeruginosa],Microcystis aeruginosa FD4,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Microcystis aeruginosa]
61,WP_002733742,WP_010874242,2686288,WP_002733742.1_GCF_009792235.1_ASM979223v1,95.05,2.04e-63,191.0,0,0,WP_002733742.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis aeruginosa FD4,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
62,WP_158201250,WP_010874242,2686288,WP_158201250.1_GCF_009792235.1_ASM979223v1,43.023,4.34e-19,82.4,0,0,WP_158201250.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,circadian clock KaiB family protein [Microcystis aeruginosa],Microcystis aeruginosa FD4,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock KaiB family protein [Microcystis aeruginosa]
63,WP_158201533,WP_010874241,2686288,WP_158201533.1_GCF_009792235.1_ASM979223v1,52.508,5.2399999999999996e-104,309.0,0,0,WP_158201533.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,circadian clock protein KaiA [Microcystis aeruginosa],Microcystis aeruginosa FD4,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Microcystis aeruginosa]
64,WP_046662386,WP_010874243,1698524,WP_046662386.1_GCF_001704955.2_ASM170495v2,89.804,0.0,954.0,0,0,WP_046662386.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,circadian clock protein KaiC [Microcystis aeruginosa],Microcystis aeruginosa NIES-2481,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Microcystis aeruginosa]
65,WP_002800410,WP_010874242,1698524,WP_002800410.1_GCF_001704955.2_ASM170495v2,95.05,2.8e-63,190.0,0,0,WP_002800410.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis aeruginosa NIES-2481,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
66,WP_046662123,WP_010874242,1698524,WP_046662123.1_GCF_001704955.2_ASM170495v2,41.86,7.19e-19,81.6,0,0,WP_046662123.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,circadian clock KaiB family protein [Microcystis aeruginosa],Microcystis aeruginosa NIES-2481,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock KaiB family protein [Microcystis aeruginosa]
67,WP_046662387,WP_010874241,1698524,WP_046662387.1_GCF_001704955.2_ASM170495v2,51.211,9.62e-102,303.0,0,0,WP_046662387.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,circadian clock protein KaiA [Microcystis aeruginosa],Microcystis aeruginosa NIES-2481,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Microcystis aeruginosa]
68,WP_046662386,WP_010874243,1641812,WP_046662386.1_GCF_000981785.2_ASM98178v2,89.804,0.0,954.0,0,0,WP_046662386.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,circadian clock protein KaiC [Microcystis aeruginosa],Microcystis aeruginosa NIES-2549,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Microcystis aeruginosa]
69,WP_002800410,WP_010874242,1641812,WP_002800410.1_GCF_000981785.2_ASM98178v2,95.05,2.8e-63,190.0,0,0,WP_002800410.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis aeruginosa NIES-2549,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
70,WP_046662123,WP_010874242,1641812,WP_046662123.1_GCF_000981785.2_ASM98178v2,41.86,7.19e-19,81.6,0,0,WP_046662123.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,circadian clock KaiB family protein [Microcystis aeruginosa],Microcystis aeruginosa NIES-2549,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock KaiB family protein [Microcystis aeruginosa]
71,WP_046662387,WP_010874241,1641812,WP_046662387.1_GCF_000981785.2_ASM98178v2,51.211,9.62e-102,303.0,0,0,WP_046662387.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,circadian clock protein KaiA [Microcystis aeruginosa],Microcystis aeruginosa NIES-2549,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Microcystis aeruginosa]
72,WP_008200829,WP_010874243,1967666,WP_008200829.1_GCF_003019735.1_ASM301973v1,89.608,0.0,953.0,0,0,WP_008200829.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,MULTISPECIES: circadian clock protein KaiC [Microcystis],Microcystis sp. MC19,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Microcystis]
73,WP_002733742,WP_010874242,1967666,WP_002733742.1_GCF_003019735.1_ASM301973v1,95.05,2.04e-63,191.0,0,0,WP_002733742.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis sp. MC19,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
74,WP_106909306,WP_010874242,1967666,WP_106909306.1_GCF_003019735.1_ASM301973v1,43.023,4.82e-19,82.0,0,0,WP_106909306.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,circadian clock KaiB family protein [Microcystis sp. MC19],Microcystis sp. MC19,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock KaiB family protein [Microcystis sp. MC19]
75,WP_106908241,WP_010874241,1967666,WP_106908241.1_GCF_003019735.1_ASM301973v1,51.515,8.379999999999999e-104,308.0,0,0,WP_106908241.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,MULTISPECIES: circadian clock protein KaiA [Microcystis],Microcystis sp. MC19,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Microcystis]
76,WP_002760201,WP_010874243,1126,WP_002760201.1_GCF_019704275.1_ASM1970427v1,90.0,0.0,952.0,0,0,WP_002760201.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,circadian clock protein KaiC [Microcystis aeruginosa],Microcystis aeruginosa,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Microcystis aeruginosa]
77,WP_002733742,WP_010874242,1126,WP_002733742.1_GCF_019704275.1_ASM1970427v1,95.05,2.04e-63,191.0,0,0,WP_002733742.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis aeruginosa,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
78,WP_002758959,WP_010874242,1126,WP_002758959.1_GCF_019704275.1_ASM1970427v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,MULTISPECIES: circadian clock KaiB family protein [Microcystis],Microcystis aeruginosa,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
79,WP_061432112,WP_010874241,1126,WP_061432112.1_GCF_019704275.1_ASM1970427v1,51.712,8.15e-101,301.0,0,0,WP_061432112.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,circadian clock protein KaiA [Microcystis aeruginosa],Microcystis aeruginosa,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Microcystis aeruginosa]
80,WP_012266128,WP_010874243,213615,WP_012266128.1_GCF_003945305.1_ASM394530v1,89.804,0.0,952.0,0,0,WP_012266128.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock protein KaiC [Microcystis],Microcystis viridis NIES-102,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Microcystis]
81,WP_002733742,WP_010874242,213615,WP_002733742.1_GCF_003945305.1_ASM394530v1,95.05,2.04e-63,191.0,0,0,WP_002733742.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis viridis NIES-102,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
82,WP_002758959,WP_010874242,213615,WP_002758959.1_GCF_003945305.1_ASM394530v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock KaiB family protein [Microcystis],Microcystis viridis NIES-102,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
83,WP_041804118,WP_010874241,213615,WP_041804118.1_GCF_003945305.1_ASM394530v1,52.595,5.73e-105,311.0,0,0,WP_041804118.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock protein KaiA [Microcystis],Microcystis viridis NIES-102,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Microcystis]
84,WP_012266128,WP_010874243,449447,WP_012266128.1_GCF_000010625.1_ASM1062v1,89.804,0.0,952.0,0,0,WP_012266128.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock protein KaiC [Microcystis],Microcystis aeruginosa NIES-843,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Microcystis]
85,WP_002733742,WP_010874242,449447,WP_002733742.1_GCF_000010625.1_ASM1062v1,95.05,2.04e-63,191.0,0,0,WP_002733742.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock protein KaiB [Microcystis],Microcystis aeruginosa NIES-843,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Microcystis]
86,WP_002758959,WP_010874242,449447,WP_002758959.1_GCF_000010625.1_ASM1062v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock KaiB family protein [Microcystis],Microcystis aeruginosa NIES-843,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
87,WP_041804118,WP_010874241,449447,WP_041804118.1_GCF_000010625.1_ASM1062v1,52.595,5.73e-105,311.0,0,0,WP_041804118.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock protein KaiA [Microcystis],Microcystis aeruginosa NIES-843,Microcystis,Microcystaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Microcystis]
88,WP_066118609,WP_010874243,1617448,WP_066118609.1_GCF_001548115.1_Gm3709,89.587,0.0,951.0,0,0,WP_066118609.1_GCF_001548115.1_Gm3709,Geminocystis sp. NIES-3709,Geminocystis sp. NIES-3709,circadian clock protein KaiC [Geminocystis sp. NIES-3709],Geminocystis sp. NIES-3709,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Geminocystis sp. NIES-3709]
89,WP_017293901,WP_010874242,1617448,WP_017293901.1_GCF_001548115.1_Gm3709,92.079,5.88e-62,187.0,0,0,WP_017293901.1_GCF_001548115.1_Gm3709,Geminocystis sp. NIES-3709,Geminocystis sp. NIES-3709,MULTISPECIES: circadian clock protein KaiB [Geminocystis],Geminocystis sp. NIES-3709,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Geminocystis]
90,WP_066118607,WP_010874241,1617448,WP_066118607.1_GCF_001548115.1_Gm3709,47.678,1.31e-101,303.0,0,0,WP_066118607.1_GCF_001548115.1_Gm3709,Geminocystis sp. NIES-3709,Geminocystis sp. NIES-3709,circadian clock protein KaiA [Geminocystis sp. NIES-3709],Geminocystis sp. NIES-3709,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Geminocystis sp. NIES-3709]
91,WP_017293902,WP_010874243,113355,WP_017293902.1_GCF_000332235.1_ASM33223v1,89.02,0.0,950.0,0,0,WP_017293902.1_GCF_000332235.1_ASM33223v1,Geminocystis herdmanii PCC 6308,Geminocystis herdmanii PCC 6308,circadian clock protein KaiC [Geminocystis herdmanii],Geminocystis herdmanii PCC 6308,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Geminocystis herdmanii]
92,WP_017293901,WP_010874242,113355,WP_017293901.1_GCF_000332235.1_ASM33223v1,92.079,5.88e-62,187.0,0,0,WP_017293901.1_GCF_000332235.1_ASM33223v1,Geminocystis herdmanii PCC 6308,Geminocystis herdmanii PCC 6308,MULTISPECIES: circadian clock protein KaiB [Geminocystis],Geminocystis herdmanii PCC 6308,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Geminocystis]
93,WP_026101981,WP_010874241,113355,WP_026101981.1_GCF_000332235.1_ASM33223v1,47.368,8.79e-100,299.0,0,0,WP_026101981.1_GCF_000332235.1_ASM33223v1,Geminocystis herdmanii PCC 6308,Geminocystis herdmanii PCC 6308,circadian clock protein KaiA [Geminocystis herdmanii],Geminocystis herdmanii PCC 6308,Geminocystis,Chroococcaceae,unknown,Chroococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Geminocystis herdmanii]
94,WP_015133074,WP_010874243,111781,WP_015133074.1_GCF_000316605.1_ASM31660v1,91.054,0.0,950.0,0,0,WP_015133074.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,circadian clock protein KaiC [Leptolyngbya sp. PCC 7376],Leptolyngbya sp. PCC 7376,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiC [Leptolyngbya sp. PCC 7376]
95,WP_015133073,WP_010874242,111781,WP_015133073.1_GCF_000316605.1_ASM31660v1,86.408,3.0200000000000003e-58,177.0,0,0,WP_015133073.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,MULTISPECIES: circadian clock protein KaiB [Pseudanabaenales],Leptolyngbya sp. PCC 7376,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Pseudanabaenales]
96,WP_015135211,WP_010874242,111781,WP_015135211.1_GCF_000316605.1_ASM31660v1,58.427,8.22e-30,106.0,0,0,WP_015135211.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,KaiB domain-containing protein [Leptolyngbya sp. PCC 7376],Leptolyngbya sp. PCC 7376,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,KaiB domain-containing protein [Leptolyngbya sp. PCC 7376]
97,WP_225901175,WP_010874241,111781,WP_225901175.1_GCF_000316605.1_ASM31660v1,51.172,1.8e-75,236.0,0,0,WP_225901175.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,circadian clock protein KaiA [Leptolyngbya sp. PCC 7376],Leptolyngbya sp. PCC 7376,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Leptolyngbya sp. PCC 7376]
98,WP_012305921,WP_010874243,195248,WP_012305921.1_GCF_001693295.1_ASM169329v1,91.218,0.0,949.0,0,0,WP_012305921.1_GCF_001693295.1_ASM169329v1,Synechococcus sp. PCC 8807,Synechococcus sp. PCC 8807,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus],Synechococcus sp. PCC 8807,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
99,WP_030006078,WP_010874242,195248,WP_030006078.1_GCF_001693295.1_ASM169329v1,89.011,4.29e-52,162.0,0,0,WP_030006078.1_GCF_001693295.1_ASM169329v1,Synechococcus sp. PCC 8807,Synechococcus sp. PCC 8807,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus],Synechococcus sp. PCC 8807,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
100,WP_012306548,WP_010874242,195248,WP_012306548.1_GCF_001693295.1_ASM169329v1,52.326,2.41e-26,97.4,0,0,WP_012306548.1_GCF_001693295.1_ASM169329v1,Synechococcus sp. PCC 8807,Synechococcus sp. PCC 8807,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus],Synechococcus sp. PCC 8807,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
101,WP_065715809,WP_010874241,195248,WP_065715809.1_GCF_001693295.1_ASM169329v1,50.0,6.219999999999999e-95,286.0,0,0,WP_065715809.1_GCF_001693295.1_ASM169329v1,Synechococcus sp. PCC 8807,Synechococcus sp. PCC 8807,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus],Synechococcus sp. PCC 8807,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
102,WP_012305921,WP_010874243,195498,WP_012305921.1_GCF_001693275.1_ASM169327v1,91.218,0.0,949.0,0,0,WP_012305921.1_GCF_001693275.1_ASM169327v1,Synechococcus sp. PCC 7117,Synechococcus sp. PCC 7117,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus],Synechococcus sp. PCC 7117,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
103,WP_030006078,WP_010874242,195498,WP_030006078.1_GCF_001693275.1_ASM169327v1,89.011,4.29e-52,162.0,0,0,WP_030006078.1_GCF_001693275.1_ASM169327v1,Synechococcus sp. PCC 7117,Synechococcus sp. PCC 7117,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus],Synechococcus sp. PCC 7117,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
104,WP_012306548,WP_010874242,195498,WP_012306548.1_GCF_001693275.1_ASM169327v1,52.326,2.41e-26,97.4,0,0,WP_012306548.1_GCF_001693275.1_ASM169327v1,Synechococcus sp. PCC 7117,Synechococcus sp. PCC 7117,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus],Synechococcus sp. PCC 7117,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
