,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle
90,WP_096670962,WP_010874243,1973481,WP_096670962.1_GCF_002368115.1_ASM236811v1,81.942,0.0,890.0,0,0,WP_096670962.1_GCF_002368115.1_ASM236811v1,Dolichospermum compactum NIES-806,Dolichospermum compactum NIES-806,circadian clock protein KaiC [Dolichospermum compactum]
91,WP_118162030,WP_010874243,2653204,WP_118162030.1_GCF_009372195.1_ASM937219v1,82.779,0.0,890.0,0,0,WP_118162030.1_GCF_009372195.1_ASM937219v1,Nostoc sphaeroides CCNUC1,Nostoc sphaeroides CCNUC1,circadian clock protein KaiC [Nostoc sphaeroides]
92,WP_118162030,WP_010874243,446679,WP_118162030.1_GCF_003443655.1_ASM344365v1,82.779,0.0,890.0,0,0,WP_118162030.1_GCF_003443655.1_ASM344365v1,Nostoc sphaeroides,Nostoc sphaeroides,circadian clock protein KaiC [Nostoc sphaeroides]
93,WP_104909078,WP_010874243,1618022,WP_104909078.1_GCF_002949795.1_ASM294979v1,81.712,0.0,890.0,0,0,WP_104909078.1_GCF_002949795.1_ASM294979v1,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',circadian clock protein KaiC [Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont']
94,WP_012409410,WP_010874243,63737,WP_012409410.1_GCF_000020025.1_ASM2002v1,82.49,0.0,889.0,0,0,WP_012409410.1_GCF_000020025.1_ASM2002v1,Nostoc punctiforme PCC 73102,Nostoc punctiforme PCC 73102,MULTISPECIES: circadian clock protein KaiC [Nostoc]
95,WP_096682382,WP_010874243,1973475,WP_096682382.1_GCF_002368215.1_ASM236821v1,82.779,0.0,889.0,0,0,WP_096682382.1_GCF_002368215.1_ASM236821v1,Nostoc sp. NIES-2111,Nostoc sp. NIES-2111,circadian clock protein KaiC [Nostoc sp. NIES-2111]
96,WP_096603843,WP_010874243,1954172,WP_096603843.1_GCF_002368195.1_ASM236819v1,83.633,0.0,889.0,0,0,WP_096603843.1_GCF_002368195.1_ASM236819v1,Calothrix sp. NIES-2100,Calothrix sp. NIES-2100,circadian clock protein KaiC [Calothrix sp. NIES-2100]
97,WP_006198953,WP_010874243,313624,WP_006198953.1_GCF_000340565.2_ASM34056v3,83.532,0.0,889.0,0,0,WP_006198953.1_GCF_000340565.2_ASM34056v3,Nodularia spumigena CCY9414,Nodularia spumigena CCY9414,circadian clock protein KaiC [Nodularia spumigena]
98,WP_096581105,WP_010874243,231146,WP_096581105.1_GCF_002368295.1_ASM236829v1,83.433,0.0,889.0,0,0,WP_096581105.1_GCF_002368295.1_ASM236829v1,Tolypothrix tenuis PCC 7101,Tolypothrix tenuis PCC 7101,MULTISPECIES: circadian clock protein KaiC [Nostocales]
99,WP_107806173,WP_010874243,1914872,WP_107806173.1_GCF_003054475.1_ASM305447v1,83.532,0.0,889.0,0,0,WP_107806173.1_GCF_003054475.1_ASM305447v1,Nodularia spumigena UHCC 0039,Nodularia spumigena UHCC 0039,circadian clock protein KaiC [Nodularia spumigena]
100,WP_094328523,WP_010874243,1261031,WP_094328523.1_GCF_002949735.1_ASM294973v1,82.49,0.0,889.0,0,0,WP_094328523.1_GCF_002949735.1_ASM294973v1,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,MULTISPECIES: circadian clock protein KaiC [unclassified Nostoc]
101,WP_061545690,WP_010874243,2666332,WP_061545690.1_GCF_014489415.1_ASM1448941v1,83.567,0.0,888.0,0,0,WP_061545690.1_GCF_014489415.1_ASM1448941v1,Cylindrospermopsis curvispora GIHE-G1,Cylindrospermopsis curvispora GIHE-G1,MULTISPECIES: circadian clock protein KaiC [Cylindrospermopsis]
102,WP_174711929,WP_010874243,2572090,WP_174711929.1_GCF_013343235.1_ASM1334323v1,82.296,0.0,888.0,0,0,WP_174711929.1_GCF_013343235.1_ASM1334323v1,Nostoc sp. TCL240-02,Nostoc sp. TCL240-02,circadian clock protein KaiC [Nostoc sp. TCL240-02]
103,WP_027401467,WP_010874243,747523,WP_027401467.1_GCF_024584745.1_ASM2458474v1,81.359,0.0,888.0,0,0,WP_027401467.1_GCF_024584745.1_ASM2458474v1,Dolichospermum heterosporum TAC447,Dolichospermum heterosporum TAC447,MULTISPECIES: circadian clock protein KaiC [Nostocales]
104,WP_027401467,WP_010874243,1647413,WP_027401467.1_GCF_001277295.1_ASM127729v1,81.359,0.0,888.0,0,0,WP_027401467.1_GCF_001277295.1_ASM127729v1,Anabaena sp. WA102,Anabaena sp. WA102,MULTISPECIES: circadian clock protein KaiC [Nostocales]
105,WP_187038728,WP_010874243,984208,WP_187038728.1_GCF_019598945.1_ASM1959894v1,82.122,0.0,888.0,0,0,WP_187038728.1_GCF_019598945.1_ASM1959894v1,Sphaerospermopsis torques-reginae ITEP-024,Sphaerospermopsis torques-reginae ITEP-024,MULTISPECIES: circadian clock protein KaiC [Sphaerospermopsis]
106,WP_100901656,WP_010874243,2038116,WP_100901656.1_GCF_002813575.1_ASM281357v1,83.633,0.0,887.0,0,0,WP_100901656.1_GCF_002813575.1_ASM281357v1,Nostoc flagelliforme CCNUN1,Nostoc flagelliforme CCNUN1,circadian clock protein KaiC [Nostoc flagelliforme]
107,WP_015215369,WP_010874243,272123,WP_015215369.1_GCF_000317695.1_ASM31769v1,81.729,0.0,887.0,0,0,WP_015215369.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock protein KaiC [Anabaena cylindrica]
108,WP_223978870,WP_010874243,2853227,WP_223978870.1_GCF_019977735.1_ASM1997773v1,81.748,0.0,887.0,0,0,WP_223978870.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock protein KaiC [Nostocales]
109,WP_015081530,WP_010874243,315271,WP_015081530.1_GCF_012516395.1_ASM1251639v1,81.202,0.0,887.0,0,0,WP_015081530.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,MULTISPECIES: circadian clock protein KaiC [Nostocales]
110,WP_015081530,WP_010874243,46234,WP_015081530.1_GCF_000312705.1_ASM31270v1,81.202,0.0,887.0,0,0,WP_015081530.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiC [Nostocales]
111,WP_167723023,WP_010874243,2099387,WP_167723023.1_GCF_011769525.1_ASM1176952v1,81.589,0.0,887.0,0,0,WP_167723023.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,circadian clock protein KaiC [Tolypothrix sp. PCC 7910]
112,WP_096558640,WP_010874243,2005458,WP_096558640.1_GCF_002368335.1_ASM236833v1,81.055,0.0,887.0,0,0,WP_096558640.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,circadian clock protein KaiC [Nostoc sp. NIES-4103]
113,WP_096571702,WP_010874243,1973480,WP_096571702.1_GCF_002368075.1_ASM236807v1,81.925,0.0,887.0,0,0,WP_096571702.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: circadian clock protein KaiC [Sphaerospermopsis]
114,WP_181929201,WP_010874243,1472755,WP_181929201.1_GCF_014023275.1_ASM1402327v1,82.101,0.0,886.0,0,0,WP_181929201.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,circadian clock protein KaiC [Nostoc edaphicum]
115,WP_148765326,WP_010874243,1914871,WP_148765326.1_GCF_008121535.1_ASM812153v1,81.008,0.0,886.0,0,0,WP_148765326.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,MULTISPECIES: circadian clock protein KaiC [unclassified Dolichospermum]
116,WP_096693640,WP_010874243,2005469,WP_096693640.1_GCF_002368455.1_ASM236845v1,83.101,0.0,886.0,0,0,WP_096693640.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix]
117,WP_096693640,WP_010874243,2005463,WP_096693640.1_GCF_002368415.1_ASM236841v1,83.101,0.0,886.0,0,0,WP_096693640.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix]
118,WP_013193181,WP_010874243,551115,WP_013193181.1_GCF_000196515.1_ASM19651v1,81.925,0.0,886.0,0,0,WP_013193181.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock protein KaiC [Trichormus azollae]
119,WP_035155584,WP_010874243,1337936,WP_035155584.1_GCF_000734895.2_ASM73489v2,83.367,0.0,884.0,0,0,WP_035155584.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock protein KaiC [Calothrix sp. 336/3]
120,WP_072717062,WP_010874243,1678309,WP_072717062.1_GCF_904830955.1_P.,86.004,0.0,883.0,0,0,WP_072717062.1_GCF_904830955.1_P.,Planktothrix tepida,Planktothrix tepida,MULTISPECIES: circadian clock protein KaiC [Planktothrix]
121,WP_251957492,WP_010874243,449208,WP_251957492.1_GCF_023734775.1_ASM2373477v1,82.834,0.0,882.0,0,0,WP_251957492.1_GCF_023734775.1_ASM2373477v1,Nostoc cf. commune SO-36,Nostoc cf. commune SO-36,circadian clock protein KaiC [Nostoc commune]
122,WP_200989561,WP_010874243,2779889,WP_200989561.1_GCF_015245355.1_ASM1524535v1,83.135,0.0,882.0,0,0,WP_200989561.1_GCF_015245355.1_ASM1524535v1,Anabaenopsis elenkinii CCIBt3563,Anabaenopsis elenkinii CCIBt3563,circadian clock protein KaiC [Anabaenopsis elenkinii]
123,WP_042155534,WP_010874243,1160,WP_042155534.1_GCF_904830935.1_P.,84.369,0.0,880.0,0,0,WP_042155534.1_GCF_904830935.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock protein KaiC [Planktothrix agardhii]
124,WP_042155534,WP_010874243,388467,WP_042155534.1_GCF_000710505.1_Plagard2.0,84.369,0.0,880.0,0,0,WP_042155534.1_GCF_000710505.1_Plagard2.0,Planktothrix agardhii NIVA-CYA 126/8,Planktothrix agardhii NIVA-CYA 126/8,circadian clock protein KaiC [Planktothrix agardhii]
125,WP_026788630,WP_010874243,329571,WP_026788630.1_GCF_900009275.2_Planktothrix,84.168,0.0,879.0,0,0,WP_026788630.1_GCF_900009275.2_Planktothrix,Planktothrix rubescens NIVA-CYA 18,Planktothrix rubescens NIVA-CYA 18,MULTISPECIES: circadian clock protein KaiC [Planktothrix]
126,WP_181494621,WP_010874243,2016101,WP_181494621.1_GCF_003555505.1_ASM355550v2,84.909,0.0,879.0,0,0,WP_181494621.1_GCF_003555505.1_ASM355550v2,Thermosynechococcus elongatus PKUAC-SCTE542,Thermosynechococcus elongatus PKUAC-SCTE542,circadian clock protein KaiC [Thermosynechococcus elongatus]
127,WP_171977192,WP_010874243,415709,WP_171977192.1_GCF_006968745.1_ASM696874v1,82.236,0.0,879.0,0,0,WP_171977192.1_GCF_006968745.1_ASM696874v1,Brasilonema sennae CENA114,Brasilonema sennae CENA114,circadian clock protein KaiC [Brasilonema sennae]
128,WP_012161596,WP_010874243,329726,WP_012161596.1_GCF_000018105.1_ASM1810v1,81.89,0.0,879.0,0,0,WP_012161596.1_GCF_000018105.1_ASM1810v1,Acaryochloris marina MBIC11017,Acaryochloris marina MBIC11017,circadian clock protein KaiC [Acaryochloris marina]
129,WP_011056334,WP_010874243,197221,WP_011056334.1_GCF_000011345.1_ASM1134v1,84.232,0.0,878.0,0,0,WP_011056334.1_GCF_000011345.1_ASM1134v1,Thermosynechococcus elongatus BP-1,Thermosynechococcus elongatus BP-1,MULTISPECIES: circadian clock protein KaiC [Cyanobacteria]
130,WP_011056334,WP_010874243,1394889,WP_011056334.1_GCF_000505665.1_ASM50566v1,84.232,0.0,878.0,0,0,WP_011056334.1_GCF_000505665.1_ASM50566v1,Thermosynechococcus sp. NK55a,Thermosynechococcus sp. NK55a,MULTISPECIES: circadian clock protein KaiC [Thermosynechococcus]
131,WP_027249725,WP_010874243,1160,WP_027249725.1_GCF_904830945.1_P.,84.168,0.0,877.0,0,0,WP_027249725.1_GCF_904830945.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock protein KaiC [Planktothrix agardhii]
132,WP_099797677,WP_010874243,1917166,WP_099797677.1_GCF_002754935.1_ASM275493v1,84.507,0.0,876.0,0,0,WP_099797677.1_GCF_002754935.1_ASM275493v1,Synechococcus lividus PCC 6715,Synechococcus lividus PCC 6715,circadian clock protein KaiC [Thermostichus lividus]
133,WP_208677543,WP_010874243,2283154,WP_208677543.1_GCF_009498715.1_ASM949871v1,82.306,0.0,876.0,0,0,WP_208677543.1_GCF_009498715.1_ASM949871v1,Synechococcus elongatus PCC 11802,Synechococcus elongatus PCC 11802,circadian clock protein KaiC [Synechococcus elongatus]
134,WP_206199963,WP_010874243,2813673,WP_206199963.1_GCF_017086385.1_ASM1708638v1,84.708,0.0,876.0,0,0,WP_206199963.1_GCF_017086385.1_ASM1708638v1,Thermosynechococcus sp. TA-1,Thermosynechococcus sp. TA-1,circadian clock protein KaiC [Thermosynechococcus sp. TA-1]
135,WP_015123058,WP_010874243,195253,WP_015123058.1_GCF_000316685.1_ASM31668v1,82.387,0.0,876.0,0,0,WP_015123058.1_GCF_000316685.1_ASM31668v1,Synechococcus sp. PCC 6312,Synechococcus sp. PCC 6312,circadian clock protein KaiC [Synechococcus sp. PCC 6312]
136,WP_208673131,WP_010874243,2219813,WP_208673131.1_GCF_003846445.1_ASM384644v1,82.306,0.0,876.0,0,0,WP_208673131.1_GCF_003846445.1_ASM384644v1,Synechococcus elongatus PCC 11801,Synechococcus elongatus PCC 11801,circadian clock protein KaiC [Synechococcus elongatus]
137,WP_015188904,WP_010874243,1173026,WP_015188904.1_GCF_000317555.1_ASM31755v1,82.766,0.0,875.0,0,0,WP_015188904.1_GCF_000317555.1_ASM31755v1,Gloeocapsa sp. PCC 7428,Gloeocapsa sp. PCC 7428,circadian clock protein KaiC [Gloeocapsa sp. PCC 7428]
138,WP_011242648,WP_010874243,2479200,WP_011242648.1_GCF_003957805.1_ASM395780v1,81.71,0.0,873.0,0,0,WP_011242648.1_GCF_003957805.1_ASM395780v1,Synechococcus elongatus UTEX 3055,Synechococcus elongatus UTEX 3055,circadian clock protein KaiC [Synechococcus elongatus]
139,WP_011242648,WP_010874243,1350461,WP_011242648.1_GCF_000817325.1_ASM81732v1,81.71,0.0,873.0,0,0,WP_011242648.1_GCF_000817325.1_ASM81732v1,Synechococcus sp. UTEX 2973,Synechococcus sp. UTEX 2973,circadian clock protein KaiC [Synechococcus elongatus]
140,WP_011242648,WP_010874243,269084,WP_011242648.1_GCF_022984195.1_ASM2298419v1,81.71,0.0,873.0,0,0,WP_011242648.1_GCF_022984195.1_ASM2298419v1,Synechococcus elongatus PCC 6301,Synechococcus elongatus PCC 6301,circadian clock protein KaiC [Synechococcus elongatus]
141,WP_015119208,WP_010874243,373994,WP_015119208.1_GCF_000316665.1_ASM31666v1,80.312,0.0,873.0,0,0,WP_015119208.1_GCF_000316665.1_ASM31666v1,Rivularia sp. PCC 7116,Rivularia sp. PCC 7116,circadian clock protein KaiC [Rivularia sp. PCC 7116]
142,WP_073634258,WP_010874243,1137095,WP_073634258.1_GCF_002368235.1_ASM236823v1,84.032,0.0,871.0,0,0,WP_073634258.1_GCF_002368235.1_ASM236823v1,Scytonema sp. HK-05,Scytonema sp. HK-05,circadian clock protein KaiC [Scytonema sp. HK-05]
143,WP_250123415,WP_010874243,155894,WP_250123415.1_GCF_023558375.1_ASM2355837v1,83.8,0.0,870.0,0,0,WP_250123415.1_GCF_023558375.1_ASM2355837v1,Chroococcidiopsis sp. CCMEE 29,Chroococcidiopsis sp. CCMEE 29,circadian clock protein KaiC [Chroococcidiopsis sp. CCMEE 29]
144,WP_006623299,WP_010874243,459495,WP_006623299.1_GCF_025200965.1_ASM2520096v1,80.739,0.0,870.0,0,0,WP_006623299.1_GCF_025200965.1_ASM2520096v1,Arthrospira platensis C1,Arthrospira platensis C1,MULTISPECIES: circadian clock protein KaiC [Limnospira]
145,WP_006623299,WP_010874243,2759955,WP_006623299.1_GCF_014489865.2_ASM1448986v2,80.739,0.0,870.0,0,0,WP_006623299.1_GCF_014489865.2_ASM1448986v2,Limnospira fusiformis KN,Limnospira fusiformis KN,MULTISPECIES: circadian clock protein KaiC [Limnospira]
146,WP_006623299,WP_010874243,376219,WP_006623299.1_GCF_000973065.1_ASM97306v1,80.739,0.0,870.0,0,0,WP_006623299.1_GCF_000973065.1_ASM97306v1,Limnospira indica PCC 8005,Limnospira indica PCC 8005,MULTISPECIES: circadian clock protein KaiC [Oscillatoriales]
147,WP_096564587,WP_010874243,2005464,WP_096564587.1_GCF_002368435.1_ASM236843v1,83.832,0.0,870.0,0,0,WP_096564587.1_GCF_002368435.1_ASM236843v1,Scytonema sp. NIES-4073,Scytonema sp. NIES-4073,circadian clock protein KaiC [Scytonema sp. NIES-4073]
148,WP_149818900,WP_010874243,2583530,WP_149818900.1_GCF_008386235.1_ASM838623v1,84.105,0.0,869.0,0,0,WP_149818900.1_GCF_008386235.1_ASM838623v1,Thermosynechococcus sp. CL-1,Thermosynechococcus sp. CL-1,circadian clock protein KaiC [Thermosynechococcus sp. CL-1]
149,WP_096675814,WP_010874243,2005456,WP_096675814.1_GCF_002368315.1_ASM236831v1,83.166,0.0,868.0,0,0,WP_096675814.1_GCF_002368315.1_ASM236831v1,Fischerella sp. NIES-4106,Fischerella sp. NIES-4106,circadian clock protein KaiC [Fischerella sp. NIES-4106]
150,WP_062249961,WP_010874243,1752063,WP_062249961.1_GCF_001548455.1_ASM154845v1,83.166,0.0,867.0,0,0,WP_062249961.1_GCF_001548455.1_ASM154845v1,Fischerella sp. NIES-3754,Fischerella sp. NIES-3754,MULTISPECIES: circadian clock protein KaiC [Fischerella]
151,WP_096656126,WP_010874243,1973488,WP_096656126.1_GCF_002368095.1_ASM236809v1,80.83,0.0,866.0,0,0,WP_096656126.1_GCF_002368095.1_ASM236809v1,Calothrix parasitica NIES-267,Calothrix parasitica NIES-267,circadian clock protein KaiC [Calothrix parasitica]
152,WP_015230934,WP_010874243,13035,WP_015230934.1_GCF_000317615.1_ASM31761v1,85.371,0.0,865.0,0,0,WP_015230934.1_GCF_000317615.1_ASM31761v1,Dactylococcopsis salina PCC 8305,Dactylococcopsis salina PCC 8305,circadian clock protein KaiC [Dactylococcopsis salina]
153,WP_106165959,WP_010874243,2653189,WP_106165959.1_GCF_023546805.1_ASM2354680v1,82.806,0.0,865.0,0,0,WP_106165959.1_GCF_023546805.1_ASM2354680v1,Chroococcidiopsis sp. CCNUC1,Chroococcidiopsis sp. CCNUC1,MULTISPECIES: circadian clock protein KaiC [Chroococcidiopsis]
154,WP_222597902,WP_010874243,522448,WP_222597902.1_GCF_007904085.1_ASM790408v1,84.921,0.0,864.0,0,0,WP_222597902.1_GCF_007904085.1_ASM790408v1,Euhalothece natronophila Z-M001,Euhalothece natronophila Z-M001,circadian clock protein KaiC [Euhalothece natronophila]
155,WP_015155513,WP_010874243,251229,WP_015155513.1_GCF_000317125.1_ASM31712v1,82.806,0.0,863.0,0,0,WP_015155513.1_GCF_000317125.1_ASM31712v1,Chroococcidiopsis thermalis PCC 7203,Chroococcidiopsis thermalis PCC 7203,circadian clock protein KaiC [Chroococcidiopsis thermalis]
156,WP_212662282,WP_010874243,2762553,WP_212662282.1_GCF_018336915.1_ASM1833691v1,81.048,0.0,858.0,0,0,WP_212662282.1_GCF_018336915.1_ASM1833691v1,Acaryochloris marina S15,Acaryochloris marina S15,circadian clock protein KaiC [Acaryochloris marina]
157,WP_017324097,WP_010874243,195250,WP_017324097.1_GCF_000332275.1_ASM33227v1,80.478,0.0,856.0,0,0,WP_017324097.1_GCF_000332275.1_ASM33227v1,Synechococcus sp. PCC 7336,Synechococcus sp. PCC 7336,circadian clock protein KaiC [Synechococcus sp. PCC 7336]
158,WP_015147793,WP_010874243,56110,WP_015147793.1_GCF_000317105.1_ASM31710v1,84.679,0.0,852.0,0,0,WP_015147793.1_GCF_000317105.1_ASM31710v1,Oscillatoria acuminata PCC 6304,Oscillatoria acuminata PCC 6304,circadian clock protein KaiC [Oscillatoria acuminata]
159,WP_229637098,WP_010874243,1285375,WP_229637098.1_GCF_020885515.1_BBES,79.31,0.0,850.0,0,0,WP_229637098.1_GCF_020885515.1_BBES,cyanobacterium endosymbiont of Braarudosphaera bigelowii,cyanobacterium endosymbiont of Braarudosphaera bigelowii,circadian clock protein KaiC [Candidatus Atelocyanobacterium thalassa]
160,WP_011432142,WP_010874243,321332,WP_011432142.1_GCF_000013225.1_ASM1322v1,80.118,0.0,848.0,0,0,WP_011432142.1_GCF_000013225.1_ASM1322v1,Synechococcus sp. JA-2-3B'a(2-13),Synechococcus sp. JA-2-3B'a(2-13),circadian clock protein KaiC [Synechococcus sp. JA-2-3B'a(2-13)]
161,WP_011430722,WP_010874243,321327,WP_011430722.1_GCF_000013205.1_ASM1320v1,80.924,0.0,846.0,0,0,WP_011430722.1_GCF_000013205.1_ASM1320v1,Synechococcus sp. JA-3-3Ab,Synechococcus sp. JA-3-3Ab,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
162,WP_197151359,WP_010874243,1353147,WP_197151359.1_GCF_015840335.1_ASM1584033v1,78.873,0.0,839.0,0,0,WP_197151359.1_GCF_015840335.1_ASM1584033v1,Synechococcus sp. CBW1108,Synechococcus sp. CBW1108,circadian clock protein KaiC [Synechococcus sp. CBW1108]
163,WP_071455441,WP_010874243,1188229,WP_071455441.1_GCF_001870225.1_ASM187022v1,77.645,0.0,835.0,0,0,WP_071455441.1_GCF_001870225.1_ASM187022v1,Gloeomargarita lithophora Alchichica-D10,Gloeomargarita lithophora Alchichica-D10,circadian clock protein KaiC [Gloeomargarita lithophora]
164,WP_087068717,WP_010874243,1851505,WP_087068717.1_GCF_900088535.1_ASM90008853v1,76.125,0.0,834.0,0,0,WP_087068717.1_GCF_900088535.1_ASM90008853v1,Cyanobium sp. NIES-981,Cyanobium sp. NIES-981,circadian clock protein KaiC [Cyanobium sp. NIES-981]
165,WP_186479706,WP_010874243,1442555,WP_186479706.1_GCF_014279815.1_ASM1427981v1,77.956,0.0,834.0,0,0,WP_186479706.1_GCF_014279815.1_ASM1427981v1,Synechococcus sp. NOUM97013,Synechococcus sp. NOUM97013,circadian clock protein KaiC [Synechococcus sp. NOUM97013]
166,WP_038001870,WP_010874243,221352,WP_038001870.1_GCF_014279595.1_ASM1427959v1,78.156,0.0,834.0,0,0,WP_038001870.1_GCF_014279595.1_ASM1427959v1,Synechococcus sp. RS9909,Synechococcus sp. RS9909,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
167,WP_006043362,WP_010874243,1442556,WP_006043362.1_GCF_014279795.1_ASM1427979v1,77.756,0.0,832.0,0,0,WP_006043362.1_GCF_014279795.1_ASM1427979v1,Synechococcus sp. PROS-7-1,Synechococcus sp. PROS-7-1,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
168,WP_130129831,WP_010874243,59932,WP_130129831.1_GCF_014304795.1_ASM1430479v1,77.956,0.0,832.0,0,0,WP_130129831.1_GCF_014304795.1_ASM1430479v1,Synechococcus sp. WH 8101,Synechococcus sp. WH 8101,circadian clock protein KaiC [Synechococcus sp. WH 8101]
169,WP_231598001,WP_010874243,1353134,WP_231598001.1_GCF_015840915.1_ASM1584091v1,77.576,0.0,832.0,0,0,WP_231598001.1_GCF_015840915.1_ASM1584091v1,Synechococcus sp. CBW1002,Synechococcus sp. CBW1002,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
170,WP_231598001,WP_010874243,1353138,WP_231598001.1_GCF_015840525.1_ASM1584052v1,77.576,0.0,832.0,0,0,WP_231598001.1_GCF_015840525.1_ASM1584052v1,Synechococcus sp. CBW1006,Synechococcus sp. CBW1006,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
171,WP_186583250,WP_010874243,1442554,WP_186583250.1_GCF_014279875.1_ASM1427987v1,77.555,0.0,832.0,0,0,WP_186583250.1_GCF_014279875.1_ASM1427987v1,Synechococcus sp. MEDNS5,Synechococcus sp. MEDNS5,circadian clock protein KaiC [Synechococcus sp. MEDNS5]
172,WP_015167871,WP_010874243,1173263,WP_015167871.1_GCF_000317085.1_ASM31708v1,78.672,0.0,830.0,0,0,WP_015167871.1_GCF_000317085.1_ASM31708v1,Synechococcus sp. PCC 7502,Synechococcus sp. PCC 7502,circadian clock protein KaiC [Synechococcus sp. PCC 7502]
173,WP_043737180,WP_010874243,221341,WP_043737180.1_GCF_014279855.1_ASM1427985v1,77.49,0.0,830.0,0,0,WP_043737180.1_GCF_014279855.1_ASM1427985v1,Synechococcus sp. Minos11,Synechococcus sp. Minos11,circadian clock protein KaiC [Synechococcus sp. Minos11]
